"Nachname","Vorname","Stimmen","BFS-Nr.","Gemeindenamen","Bisher","Gewählt","Wahlkreis-Nr.","Wahlkreis","Kandidaten-Nr."
"Mezzadri","Andreas","57","138","Richterswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_1004"
"Mezzadri","Andreas","4","139","Rüschlikon","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_1004"
"Mezzadri","Andreas","34","141","Thalwil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_1004"
"Mezzadri","Andreas","122","293","Wädenswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_1004"
"Mezzadri","Andreas","54","295","Horgen","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_1004"
"Milosavljevic","Nenad (Neno)","1","21","Adlikon","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","1","22","Benken","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","1","23","Berg am Irchel","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","2","24","Buch am Irchel","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","14","25","Dachsen","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","2","26","Dorf","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","15","27","Feuerthalen","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","0","28","Flaach","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","11","29","Flurlingen","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","6","30","Andelfingen","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","11","31","Henggart","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","1","32","Humlikon","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","4","33","Kleinandelfingen","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","5","34","Laufen-Uhwiesen","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","5","35","Marthalen","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","10","37","Ossingen","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","13","38","Rheinau","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","2","39","Thalheim an der Thur","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","2","40","Trüllikon","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","1","41","Truttikon","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","0","43","Volken","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Milosavljevic","Nenad (Neno)","2","292","Stammheim","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_603"
"Minikus Rüegg","Brigitte (Brigitta)","9","211","Altikon","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","117","213","Brütten","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","20","214","Dägerlen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","35","215","Dättlikon","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","43","216","Dinhard","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","14","218","Ellikon a.d.Thur","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","116","219","Elsau","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","9","220","Hagenbuch","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","158","221","Hettlingen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","210","223","Neftenbach","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","51","224","Pfungen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","62","225","Rickenbach","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","8","226","Schlatt","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","267","227","Seuzach","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","77","228","Turbenthal","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","79","231","Zell","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","85","294","Elgg","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Minikus Rüegg","Brigitte (Brigitta)","333","298","Wiesendangen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_304"
"Mischol","Tumasch","365","151","Erlenbach","1","0","10","KR 2019 - Wahlkreis X, Meilen","10_102"
"Mischol","Tumasch","654","152","Herrliberg","1","0","10","KR 2019 - Wahlkreis X, Meilen","10_102"
"Mischol","Tumasch","1058","153","Hombrechtikon","1","0","10","KR 2019 - Wahlkreis X, Meilen","10_102"
"Mischol","Tumasch","1049","154","Küsnacht","1","0","10","KR 2019 - Wahlkreis X, Meilen","10_102"
"Mischol","Tumasch","744","155","Männedorf","1","0","10","KR 2019 - Wahlkreis X, Meilen","10_102"
"Mischol","Tumasch","1032","156","Meilen","1","0","10","KR 2019 - Wahlkreis X, Meilen","10_102"
"Mischol","Tumasch","308","157","Oetwil am See","1","0","10","KR 2019 - Wahlkreis X, Meilen","10_102"
"Mischol","Tumasch","1071","158","Stäfa","1","0","10","KR 2019 - Wahlkreis X, Meilen","10_102"
"Mischol","Tumasch","461","159","Uetikon am See","1","0","10","KR 2019 - Wahlkreis X, Meilen","10_102"
"Mischol","Tumasch","396","160","Zumikon","1","0","10","KR 2019 - Wahlkreis X, Meilen","10_102"
"Mischol","Tumasch","693","161","Zollikon","1","0","10","KR 2019 - Wahlkreis X, Meilen","10_102"
"Missfelder","Karin","33","241","Aesch","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_609"
"Missfelder","Karin","133","242","Birmensdorf","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_609"
"Missfelder","Karin","264","243","Dietikon","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_609"
"Missfelder","Karin","52","244","Geroldswil","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_609"
"Missfelder","Karin","38","245","Oberengstringen","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_609"
"Missfelder","Karin","16","246","Oetwil an der Limmat","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_609"
"Missfelder","Karin","105","247","Schlieren","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_609"
"Missfelder","Karin","57","248","Uitikon","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_609"
"Missfelder","Karin","23","249","Unterengstringen","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_609"
"Missfelder","Karin","114","250","Urdorf","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_609"
"Missfelder","Karin","34","251","Weiningen","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_609"
"Mohler","Christian","63","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","144","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","426","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","107","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","110","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","141","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","69","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","79","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","30","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","16","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","26","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","189","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","36","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","75","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","24","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","108","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","79","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","30","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","189","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","11","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","35","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Mohler","Christian","72","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_503"
"Monhart","Beat","214","111","Bäretswil","1","1","11","KR 2019 - Wahlkreis XI, Hinwil","11_701"
"Monhart","Beat","191","112","Bubikon","1","1","11","KR 2019 - Wahlkreis XI, Hinwil","11_701"
"Monhart","Beat","116","113","Dürnten","1","1","11","KR 2019 - Wahlkreis XI, Hinwil","11_701"
"Monhart","Beat","24","114","Fischenthal","1","1","11","KR 2019 - Wahlkreis XI, Hinwil","11_701"
"Monhart","Beat","484","115","Gossau","1","1","11","KR 2019 - Wahlkreis XI, Hinwil","11_701"
"Monhart","Beat","56","116","Grüningen","1","1","11","KR 2019 - Wahlkreis XI, Hinwil","11_701"
"Monhart","Beat","195","117","Hinwil","1","1","11","KR 2019 - Wahlkreis XI, Hinwil","11_701"
"Monhart","Beat","245","118","Rüti","1","1","11","KR 2019 - Wahlkreis XI, Hinwil","11_701"
"Monhart","Beat","32","119","Seegräben","1","1","11","KR 2019 - Wahlkreis XI, Hinwil","11_701"
"Monhart","Beat","100","120","Wald","1","1","11","KR 2019 - Wahlkreis XI, Hinwil","11_701"
"Monhart","Beat","401","121","Wetzikon","1","1","11","KR 2019 - Wahlkreis XI, Hinwil","11_701"
"Monn","Christian","1483","80261","Zürich, Kreis 11","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_409"
"Monn","Christian","368","90261","Zürich, Kreis 12","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_409"
"Monod","Pascale Chantal","5","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","23","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","28","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","23","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","12","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","24","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","15","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","4","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","0","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","2","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","1","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","19","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","3","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","2","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","1","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","35","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","7","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","19","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","22","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","2","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","2","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Monod","Pascale Chantal","8","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_810"
"Montag","Benjamin","1","81","Bachs","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","2","82","Boppelsen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","43","83","Buchs","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","14","84","Dällikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","7","85","Dänikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","18","86","Dielsdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","0","87","Hüttikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","27","88","Neerach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","29","89","Niederglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","42","90","Niederhasli","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","16","91","Niederweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","15","92","Oberglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","16","93","Oberweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","17","94","Otelfingen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","0","95","Regensberg","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","53","96","Regensdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","47","97","Rümlang","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","0","98","Schleinikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","4","99","Schöfflisdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","10","100","Stadel","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","14","101","Steinmaur","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Montag","Benjamin","22","102","Weiach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_905"
"Moor","Thomas","306","191","Dübendorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_508"
"Moor","Thomas","172","192","Egg","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_508"
"Moor","Thomas","131","193","Fällanden","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_508"
"Moor","Thomas","125","194","Greifensee","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_508"
"Moor","Thomas","148","195","Maur","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_508"
"Moor","Thomas","79","196","Mönchaltorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_508"
"Moor","Thomas","70","197","Schwerzenbach","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_508"
"Moor","Thomas","842","198","Uster","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_508"
"Moor","Thomas","138","199","Volketswil","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_508"
"Moor","Thomas","136","200","Wangen-Brüttisellen","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_508"
"Moore","Anouk","88","191","Dübendorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_806"
"Moore","Anouk","36","192","Egg","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_806"
"Moore","Anouk","37","193","Fällanden","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_806"
"Moore","Anouk","20","194","Greifensee","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_806"
"Moore","Anouk","39","195","Maur","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_806"
"Moore","Anouk","25","196","Mönchaltorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_806"
"Moore","Anouk","16","197","Schwerzenbach","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_806"
"Moore","Anouk","203","198","Uster","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_806"
"Moore","Anouk","36","199","Volketswil","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_806"
"Moore","Anouk","12","200","Wangen-Brüttisellen","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_806"
"Mordasini","Dayana","20","151","Erlenbach","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_802"
"Mordasini","Dayana","38","152","Herrliberg","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_802"
"Mordasini","Dayana","23","153","Hombrechtikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_802"
"Mordasini","Dayana","67","154","Küsnacht","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_802"
"Mordasini","Dayana","69","155","Männedorf","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_802"
"Mordasini","Dayana","44","156","Meilen","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_802"
"Mordasini","Dayana","7","157","Oetwil am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_802"
"Mordasini","Dayana","64","158","Stäfa","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_802"
"Mordasini","Dayana","29","159","Uetikon am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_802"
"Mordasini","Dayana","17","160","Zumikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_802"
"Mordasini","Dayana","44","161","Zollikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_802"
"Morf","Katharina","203","172","Fehraltorf","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_302"
"Morf","Katharina","102","173","Hittnau","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_302"
"Morf","Katharina","184","176","Lindau","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_302"
"Morf","Katharina","304","177","Pfäffikon","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_302"
"Morf","Katharina","178","178","Russikon","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_302"
"Morf","Katharina","96","180","Weisslingen","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_302"
"Morf","Katharina","30","181","Wila","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_302"
"Morf","Katharina","22","182","Wildberg","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_302"
"Morf","Katharina","597","296","Illnau-Effretikon","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_302"
"Morf","Katharina","52","297","Bauma","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_302"
"Morf","Seraina","1","21","Adlikon","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_604"
"Morf","Seraina","1","22","Benken","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_604"
"Morf","Seraina","2","23","Berg am Irchel","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_604"
"Morf","Seraina","1","24","Buch am Irchel","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_604"
"Morf","Seraina","14","25","Dachsen","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_604"
"Morf","Seraina","0","26","Dorf","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_604"
"Morf","Seraina","12","27","Feuerthalen","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_604"
"Morf","Seraina","0","28","Flaach","0","0","16","KR 2019 - Wahlkreis XVI, Andelfingen","16_604"
