"spatialunit_ontology","spatialunit_hist_id","spatialunit_current_id","spatialunit_name_de","spatialunit_name_fr","spatialunit_name_it","spatialunit_name_en","valid_from","valid_until","canton_hist_id","district_hist_id"
"A.ADM3",11937,2545,"Flumenthal","Flumenthal","Flumenthal","Flumenthal","01.01.1960","",11,10097
"A.ADM3",11985,2491,"Hauenstein-Ifenthal","Hauenstein-Ifenthal","Hauenstein-Ifenthal","Hauenstein-Ifenthal","01.01.1960","",11,10084
"A.ADM3",11986,2544,"Feldbrunnen-St. Niklaus","Feldbrunnen-St. Niklaus","Feldbrunnen-St. Niklaus","Feldbrunnen-St. Niklaus","01.01.1960","",11,10097
"A.ADM3",11988,2616,"Fehren","Fehren","Fehren","Fehren","01.01.1960","",11,10094
"A.ADM3",12003,2579,"Hägendorf","Hägendorf","Hägendorf","Hägendorf","01.01.1960","",11,10111
"A.ADM3",12009,2617,"Grindel","Grindel","Grindel","Grindel","01.01.1960","",11,10094
"A.ADM3",12028,2449,"Gossliwil","Gossliwil","Gossliwil","Gossliwil","01.01.1960","31.12.2013",11,10100
"A.ADM3",12076,2546,"Grenchen","Grenchen","Grenchen","Grenchen","01.01.1960","",11,10097
"A.ADM3",12092,2575,"Fulenbach","Fulenbach","Fulenbach","Fulenbach","01.01.1960","",11,10111
"A.ADM3",12095,2448,"Gächliwil","Gächliwil","Gächliwil","Gächliwil","01.01.1960","31.12.1994",11,10100
"A.ADM3",12103,2474,"Gempen","Gempen","Gempen","Gempen","01.01.1960","",11,10099
"A.ADM3",12134,2475,"Hochwald","Hochwald","Hochwald","Hochwald","01.01.1960","",11,10099
"A.ADM3",12154,2618,"Himmelried","Himmelried","Himmelried","Himmelried","01.01.1960","",11,10094
"A.ADM3",12199,2573,"Dulliken","Dulliken","Dulliken","Dulliken","01.01.1960","",11,10111
"A.ADM3",12215,2548,"Hubersdorf","Hubersdorf","Hubersdorf","Hubersdorf","01.01.1960","",11,10097
"A.ADM3",12219,2473,"Dornach","Dornach","Dornach","Dornach","01.01.1960","",11,10099
"A.ADM3",12273,2450,"Hessigkofen","Hessigkofen","Hessigkofen","Hessigkofen","01.01.1960","31.12.2013",11,10100
"A.ADM3",12274,2615,"Erschwil","Erschwil","Erschwil","Erschwil","01.01.1960","",11,10094
"A.ADM3",12309,2574,"Eppenberg-Wöschnau","Eppenberg-Wöschnau","Eppenberg-Wöschnau","Eppenberg-Wöschnau","01.01.1960","",11,10111
"A.ADM3",12372,2458,"Mühledorf (SO)","Mühledorf (SO)","Mühledorf (SO)","Mühledorf (SO)","01.01.1960","31.12.2013",11,10100
"A.ADM3",12385,2620,"Meltingen","Meltingen","Meltingen","Meltingen","01.01.1960","",11,10094
"A.ADM3",12415,2457,"Messen","Messen","Messen","Messen","01.01.1960","31.12.2009",11,10100
"A.ADM3",12434,2477,"Metzerlen","Metzerlen","Metzerlen","Metzerlen","01.01.1960","31.12.2003",11,10099
"A.ADM3",12450,2460,"Oberramsern","Oberramsern","Oberramsern","Oberramsern","01.01.1960","31.12.2009",11,10100
"A.ADM3",12462,2497,"Obergösgen","Obergösgen","Obergösgen","Obergösgen","01.01.1960","",11,10084
"A.ADM3",12466,2496,"Obererlinsbach","Obererlinsbach","Obererlinsbach","Obererlinsbach","01.01.1960","31.12.2005",11,10084
"A.ADM3",12486,2581,"Olten","Olten","Olten","Olten","01.01.1960","",11,10111
"A.ADM3",12502,2553,"Oberdorf (SO)","Oberdorf (SO)","Oberdorf (SO)","Oberdorf (SO)","01.01.1960","",11,10097
"A.ADM3",12516,2459,"Nennigkofen","Nennigkofen","Nennigkofen","Nennigkofen","01.01.1960","31.12.2012",11,10100
"A.ADM3",12543,2494,"Niedererlinsbach","Niedererlinsbach","Niedererlinsbach","Niedererlinsbach","01.01.1960","31.12.2005",11,10084
"A.ADM3",12545,2478,"Nuglar-St. Pantaleon","Nuglar-St. Pantaleon","Nuglar-St. Pantaleon","Nuglar-St. Pantaleon","01.01.1960","",11,10099
"A.ADM3",12546,2621,"Nunningen","Nunningen","Nunningen","Nunningen","01.01.1960","",11,10094
"A.ADM3",12559,2495,"Niedergösgen","Niedergösgen","Niedergösgen","Niedergösgen","01.01.1960","",11,10084
"A.ADM3",12570,2552,"Niederwil (SO)","Niederwil (SO)","Niederwil (SO)","Niederwil (SO)","01.01.1960","31.12.2010",11,10097
"A.ADM3",12595,2452,"Küttigkofen","Küttigkofen","Küttigkofen","Küttigkofen","01.01.1960","31.12.2013",11,10100
"A.ADM3",12597,2453,"Kyburg-Buchegg","Kyburg-Buchegg","Kyburg-Buchegg","Kyburg-Buchegg","01.01.1960","31.12.2013",11,10100
"A.ADM3",12626,2550,"Langendorf","Langendorf","Langendorf","Langendorf","01.01.1960","",11,10097
"A.ADM3",12650,2549,"Kammersrohr","Kammersrohr","Kammersrohr","Kammersrohr","01.01.1960","",11,10097
"A.ADM3",12651,2580,"Kappel (SO)","Kappel (SO)","Kappel (SO)","Kappel (SO)","01.01.1960","",11,10111
"A.ADM3",12691,2492,"Kienberg","Kienberg","Kienberg","Kienberg","01.01.1960","",11,10084
"A.ADM3",12692,2619,"Kleinlützel","Kleinlützel","Kleinlützel","Kleinlützel","01.01.1960","",11,10094
"A.ADM3",12708,2456,"Lüterswil","Lüterswil","Lüterswil","Lüterswil","01.01.1960","31.12.1994",11,10100
"A.ADM3",12730,2454,"Lüsslingen","Lüsslingen","Lüsslingen","Lüsslingen","01.01.1960","31.12.2012",11,10100
"A.ADM3",12803,2551,"Lommiswil","Lommiswil","Lommiswil","Lommiswil","01.01.1960","",11,10097
"A.ADM3",12808,2493,"Lostorf","Lostorf","Lostorf","Lostorf","01.01.1960","",11,10084
"A.ADM3",12879,2555,"Rüttenen","Rüttenen","Rüttenen","Rüttenen","01.01.1960","",11,10097
"A.ADM3",12897,2554,"Riedholz","Riedholz","Riedholz","Riedholz","01.01.1960","31.12.2010",11,10097
"A.ADM3",12905,2582,"Rickenbach (SO)","Rickenbach (SO)","Rickenbach (SO)","Rickenbach (SO)","01.01.1960","",11,10111
"A.ADM3",12935,2498,"Rohr (SO)","Rohr (SO)","Rohr (SO)","Rohr (SO)","01.01.1960","31.12.2020",11,10084
"A.ADM3",12940,2479,"Rodersdorf","Rodersdorf","Rodersdorf","Rodersdorf","01.01.1960","",11,10099
"A.ADM3",12971,2583,"Schönenwerd","Schönenwerd","Schönenwerd","Schönenwerd","01.01.1960","",11,10111
"A.ADM3",12990,2480,"Seewen","Seewen","Seewen","Seewen","01.01.1960","",11,10099
"A.ADM3",13003,2556,"Selzach","Selzach","Selzach","Selzach","01.01.1960","",11,10097
"A.ADM3",13039,2461,"Schnottwil","Schnottwil","Schnottwil","Schnottwil","01.01.1960","",11,10100
"A.ADM3",13187,2455,"Lüterkofen-Ichertswil","Lüterkofen-Ichertswil","Lüterkofen-Ichertswil","Lüterkofen-Ichertswil","01.01.1961","",11,10100
"A.ADM3",13230,2576,"Gretzenbach","Gretzenbach","Gretzenbach","Gretzenbach","01.01.1973","",11,10111
"A.ADM3",13684,2476,"Hofstetten-Flüh","Hofstetten-Flüh","Hofstetten-Flüh","Hofstetten-Flüh","01.01.1986","",11,10099
"A.ADM3",13703,2401,"Egerkingen","Egerkingen","Egerkingen","Egerkingen","01.01.1991","",11,10230
"A.ADM3",13704,2402,"Härkingen","Härkingen","Härkingen","Härkingen","01.01.1991","",11,10230
"A.ADM3",13705,2403,"Kestenholz","Kestenholz","Kestenholz","Kestenholz","01.01.1991","",11,10230
"A.ADM3",13706,2404,"Neuendorf","Neuendorf","Neuendorf","Neuendorf","01.01.1991","",11,10230
"A.ADM3",13707,2405,"Niederbuchsiten","Niederbuchsiten","Niederbuchsiten","Niederbuchsiten","01.01.1991","",11,10230
"A.ADM3",13708,2406,"Oberbuchsiten","Oberbuchsiten","Oberbuchsiten","Oberbuchsiten","01.01.1991","",11,10230
"A.ADM3",13709,2407,"Oensingen","Oensingen","Oensingen","Oensingen","01.01.1991","",11,10230
"A.ADM3",13710,2408,"Wolfwil","Wolfwil","Wolfwil","Wolfwil","01.01.1991","",11,10230
"A.ADM3",13711,2421,"Aedermannsdorf","Aedermannsdorf","Aedermannsdorf","Aedermannsdorf","01.01.1991","",11,10231
"A.ADM3",13712,2422,"Balsthal","Balsthal","Balsthal","Balsthal","01.01.1991","",11,10231
"A.ADM3",13713,2423,"Gänsbrunnen","Gänsbrunnen","Gänsbrunnen","Gänsbrunnen","01.01.1991","31.12.2020",11,10231
"A.ADM3",13714,2424,"Herbetswil","Herbetswil","Herbetswil","Herbetswil","01.01.1991","",11,10231
"A.ADM3",13715,2425,"Holderbank (SO)","Holderbank (SO)","Holderbank (SO)","Holderbank (SO)","01.01.1991","",11,10231
"A.ADM3",13716,2426,"Laupersdorf","Laupersdorf","Laupersdorf","Laupersdorf","01.01.1991","",11,10231
"A.ADM3",13717,2427,"Matzendorf","Matzendorf","Matzendorf","Matzendorf","01.01.1991","",11,10231
"A.ADM3",13718,2428,"Mümliswil-Ramiswil","Mümliswil-Ramiswil","Mümliswil-Ramiswil","Mümliswil-Ramiswil","01.01.1991","",11,10231
"A.ADM3",13719,2429,"Welschenrohr","Welschenrohr","Welschenrohr","Welschenrohr","01.01.1991","31.12.2020",11,10231
"A.ADM3",13720,2511,"Aeschi (SO)","Aeschi (SO)","Aeschi (SO)","Aeschi (SO)","01.01.1991","31.12.1993",11,10232
"A.ADM3",13721,2512,"Ammannsegg","Ammannsegg","Ammannsegg","Ammannsegg","01.01.1991","31.12.1992",11,10232
"A.ADM3",13722,2513,"Biberist","Biberist","Biberist","Biberist","01.01.1991","",11,10232
"A.ADM3",13723,2514,"Bolken","Bolken","Bolken","Bolken","01.01.1991","",11,10232
"A.ADM3",13724,2515,"Burgäschi","Burgäschi","Burgäschi","Burgäschi","01.01.1991","31.12.1993",11,10232
"A.ADM3",13725,2516,"Deitingen","Deitingen","Deitingen","Deitingen","01.01.1991","",11,10232
"A.ADM3",13726,2517,"Derendingen","Derendingen","Derendingen","Derendingen","01.01.1991","",11,10232
"A.ADM3",13727,2518,"Etziken","Etziken","Etziken","Etziken","01.01.1991","",11,10232
"A.ADM3",13728,2519,"Gerlafingen","Gerlafingen","Gerlafingen","Gerlafingen","01.01.1991","",11,10232
"A.ADM3",13729,2520,"Halten","Halten","Halten","Halten","01.01.1991","",11,10232
"A.ADM3",13730,2521,"Heinrichswil","Heinrichswil","Heinrichswil","Heinrichswil","01.01.1991","31.12.1992",11,10232
"A.ADM3",13731,2522,"Hersiwil","Hersiwil","Hersiwil","Hersiwil","01.01.1991","31.12.2012",11,10232
"A.ADM3",13732,2523,"Horriwil","Horriwil","Horriwil","Horriwil","01.01.1991","",11,10232
"A.ADM3",13733,2524,"Hüniken","Hüniken","Hüniken","Hüniken","01.01.1991","",11,10232
"A.ADM3",13734,2525,"Kriegstetten","Kriegstetten","Kriegstetten","Kriegstetten","01.01.1991","",11,10232
"A.ADM3",13735,2526,"Lohn (SO)","Lohn (SO)","Lohn (SO)","Lohn (SO)","01.01.1991","31.12.1992",11,10232
"A.ADM3",13736,2527,"Luterbach","Luterbach","Luterbach","Luterbach","01.01.1991","",11,10232
"A.ADM3",13737,2528,"Obergerlafingen","Obergerlafingen","Obergerlafingen","Obergerlafingen","01.01.1991","",11,10232
"A.ADM3",13738,2529,"Oekingen","Oekingen","Oekingen","Oekingen","01.01.1991","",11,10232
"A.ADM3",13739,2530,"Recherswil","Recherswil","Recherswil","Recherswil","01.01.1991","",11,10232
"A.ADM3",13740,2531,"Steinhof","Steinhof","Steinhof","Steinhof","01.01.1991","31.12.2011",11,10232
"A.ADM3",13741,2532,"Subingen","Subingen","Subingen","Subingen","01.01.1991","",11,10232
"A.ADM3",13742,2533,"Winistorf","Winistorf","Winistorf","Winistorf","01.01.1991","31.12.1992",11,10232
"A.ADM3",13743,2534,"Zuchwil","Zuchwil","Zuchwil","Zuchwil","01.01.1991","",11,10232
"A.ADM3",13751,2521,"Heinrichswil-Winistorf","Heinrichswil-Winistorf","Heinrichswil-Winistorf","Heinrichswil-Winistorf","01.01.1993","31.12.2012",11,10232
"A.ADM3",13752,2526,"Lohn-Ammannsegg","Lohn-Ammannsegg","Lohn-Ammannsegg","Lohn-Ammannsegg","01.01.1993","",11,10232
"A.ADM3",13763,2511,"Aeschi (SO)","Aeschi (SO)","Aeschi (SO)","Aeschi (SO)","01.01.1994","31.12.2011",11,10232
"A.ADM3",14067,2456,"Lüterswil-Gächliwil","Lüterswil-Gächliwil","Lüterswil-Gächliwil","Lüterswil-Gächliwil","01.01.1995","",11,10100
"A.ADM3",14469,2477,"Metzerlen-Mariastein","Metzerlen-Mariastein","Metzerlen-Mariastein","Metzerlen-Mariastein","01.01.2004","",11,10099
"A.ADM3",14531,2503,"Erlinsbach (SO)","Erlinsbach (SO)","Erlinsbach (SO)","Erlinsbach (SO)","01.01.2006","",11,10084
"A.ADM3",15380,2457,"Messen","Messen","Messen","Messen","01.01.2010","",11,10100
"A.ADM3",15482,2554,"Riedholz","Riedholz","Riedholz","Riedholz","01.01.2011","",11,10097
"A.ADM3",15508,2511,"Aeschi (SO)","Aeschi (SO)","Aeschi (SO)","Aeschi (SO)","01.01.2012","",11,10232
"A.ADM3",15602,2464,"Lüsslingen-Nennigkofen","Lüsslingen-Nennigkofen","Lüsslingen-Nennigkofen","Lüsslingen-Nennigkofen","01.01.2013","",11,10100
"A.ADM3",15603,2535,"Drei Höfe","Drei Höfe","Drei Höfe","Drei Höfe","01.01.2013","",11,10232
"A.ADM3",15642,2465,"Buchegg","Buchegg","Buchegg","Buchegg","01.01.2014","",11,10100
"A.ADM3",16596,2430,"Welschenrohr-Gänsbrunnen","Welschenrohr-Gänsbrunnen","Welschenrohr-Gänsbrunnen","Welschenrohr-Gänsbrunnen","01.01.2021","",11,10231
"A.ADM3",16597,2499,"Stüsslingen","Stüsslingen","Stüsslingen","Stüsslingen","01.01.2021","",11,10084
"A.ADM3",10243,9216,"Sihlsee","Sihlsee","Sihlsee","Sihlsee","01.01.1960","",5,10113
"A.ADM3",10246,9182,"Vierwaldstättersee (SZ)","Vierwaldstättersee (SZ)","Vierwaldstättersee (SZ)","Vierwaldstättersee (SZ)","01.01.1960","",5,10113
"A.ADM3",10250,9177,"Zugersee (SZ)","Zugersee (SZ)","Zugersee (SZ)","Zugersee (SZ)","01.01.1960","",5,10113
"A.ADM3",10265,9052,"Zürichsee (SZ)","Zürichsee (SZ)","Zürichsee (SZ)","Zürichsee (SZ)","01.01.1960","",5,10113
"A.ADM3",10314,1323,"Wollerau","Wollerau","Wollerau","Wollerau","01.01.1960","",5,10058
"A.ADM3",10371,1348,"Vorderthal","Vorderthal","Vorderthal","Vorderthal","01.01.1960","",5,10096
"A.ADM3",10471,1349,"Wangen (SZ)","Wangen (SZ)","Wangen (SZ)","Wangen (SZ)","01.01.1960","",5,10096
"A.ADM3",10571,1374,"Steinerberg","Steinerberg","Steinerberg","Steinerberg","01.01.1960","",5,10068
"A.ADM3",10594,1373,"Steinen","Steinen","Steinen","Steinen","01.01.1960","",5,10068
"A.ADM3",10859,1347,"Tuggen","Tuggen","Tuggen","Tuggen","01.01.1960","",5,10096
"A.ADM3",10865,1375,"Unteriberg","Unteriberg","Unteriberg","Unteriberg","01.01.1960","",5,10068
"A.ADM3",11670,1362,"Arth","Arth","Arth","Arth","01.01.1960","",5,10068
"A.ADM3",11774,1341,"Altendorf","Altendorf","Altendorf","Altendorf","01.01.1960","",5,10096
"A.ADM3",11778,1361,"Alpthal","Alpthal","Alpthal","Alpthal","01.01.1960","",5,10068
"A.ADM3",11961,1322,"Freienbach","Freienbach","Freienbach","Freienbach","01.01.1960","",5,10058
"A.ADM3",12007,1321,"Feusisberg","Feusisberg","Feusisberg","Feusisberg","01.01.1960","",5,10058
"A.ADM3",12033,1311,"Gersau","Gersau","Gersau","Gersau","01.01.1960","",5,10059
"A.ADM3",12075,1342,"Galgenen","Galgenen","Galgenen","Galgenen","01.01.1960","",5,10096
"A.ADM3",12152,1301,"Einsiedeln","Einsiedeln","Einsiedeln","Einsiedeln","01.01.1960","",5,10060
"A.ADM3",12192,1363,"Illgau","Illgau","Illgau","Illgau","01.01.1960","",5,10068
"A.ADM3",12362,1367,"Muotathal","Muotathal","Muotathal","Muotathal","01.01.1960","",5,10068
"A.ADM3",12371,1366,"Morschach","Morschach","Morschach","Morschach","01.01.1960","",5,10068
"A.ADM3",12475,1368,"Oberiberg","Oberiberg","Oberiberg","Oberiberg","01.01.1960","",5,10068
"A.ADM3",12593,1331,"Küssnacht am Rigi","Küssnacht am Rigi","Küssnacht am Rigi","Küssnacht am Rigi","01.01.1960","31.12.2003",5,10140
"A.ADM3",12607,1344,"Lachen","Lachen","Lachen","Lachen","01.01.1960","",5,10096
"A.ADM3",12634,1365,"Lauerz","Lauerz","Lauerz","Lauerz","01.01.1960","",5,10068
"A.ADM3",12657,1364,"Ingenbohl","Ingenbohl","Ingenbohl","Ingenbohl","01.01.1960","",5,10068
"A.ADM3",12658,1343,"Innerthal","Innerthal","Innerthal","Innerthal","01.01.1960","",5,10096
"A.ADM3",12853,1370,"Rothenthurm","Rothenthurm","Rothenthurm","Rothenthurm","01.01.1960","",5,10068
"A.ADM3",12894,1369,"Riemenstalden","Riemenstalden","Riemenstalden","Riemenstalden","01.01.1960","",5,10068
"A.ADM3",12955,1372,"Schwyz","Schwyz","Schwyz","Schwyz","01.01.1960","",5,10068
"A.ADM3",12968,1346,"Schübelbach","Schübelbach","Schübelbach","Schübelbach","01.01.1960","",5,10096
"A.ADM3",13022,1371,"Sattel","Sattel","Sattel","Sattel","01.01.1960","",5,10068
"A.ADM3",13181,1345,"Reichenburg","Reichenburg","Reichenburg","Reichenburg","01.01.1960","",5,10096
"A.ADM3",14470,1331,"Küssnacht (SZ)","Küssnacht (SZ)","Küssnacht (SZ)","Küssnacht (SZ)","01.01.2004","",5,10272
"A.ADM3",10269,4838,"Weiningen (TG)","Weiningen (TG)","Weiningen (TG)","Weiningen (TG)","01.01.1960","31.12.1994",20,10009
"A.ADM3",10276,4740,"Wetzikon (TG)","Wetzikon (TG)","Wetzikon (TG)","Wetzikon (TG)","01.01.1960","31.12.1994",20,10010
"A.ADM3",10280,4766,"Wiezikon","Wiezikon","Wiezikon","Wiezikon","01.01.1960","31.12.1996",20,10010
"A.ADM3",10281,4954,"Wigoltingen","Wigoltingen","Wigoltingen","Wigoltingen","01.01.1960","31.12.1994",20,10008
"A.ADM3",10293,9329,"Bodensee (TG)","Bodensee (TG)","Bodensee (TG)","Bodensee (TG)","01.01.1960","",20,10148
"A.ADM3",10317,4714,"Zezikon","Zezikon","Zezikon","Zezikon","01.01.1960","31.12.1994",20,10010
"A.ADM3",10318,4518,"Zihlschlacht","Zihlschlacht","Zihlschlacht","Zihlschlacht","01.01.1960","31.12.1996",20,10014
"A.ADM3",10321,4679,"Zuben","Zuben","Zuben","Zuben","01.01.1960","31.12.1997",20,10011
"A.ADM3",10335,4598,"Wilen bei Neunforn","Wilen bei Neunforn","Wilen bei Neunforn","Wilen bei Neunforn","01.01.1960","31.12.1995",20,10012
"A.ADM3",10336,4752,"Wilen bei Wil","Wilen bei Wil","Wilen bei Wil","Wilen bei Wil","01.01.1960","31.12.1997",20,10010
"A.ADM3",10343,4542,"Willisdorf","Willisdorf","Willisdorf","Willisdorf","01.01.1960","31.12.1999",20,10027
"A.ADM3",10346,4739,"Weingarten","Weingarten","Weingarten","Weingarten","01.01.1960","31.12.1994",20,10010
"A.ADM3",10351,4555,"Wittenwil","Wittenwil","Wittenwil","Wittenwil","01.01.1960","31.12.1995",20,10012
"A.ADM3",10410,4703,"Sonterswil","Sonterswil","Sonterswil","Sonterswil","01.01.1960","31.12.1994",20,10011
"A.ADM3",10441,4618,"Warth","Warth","Warth","Warth","01.01.1960","31.12.1994",20,10012
"A.ADM3",10445,4895,"Weerswilen","Weerswilen","Weerswilen","Weerswilen","01.01.1960","31.12.1994",20,10008
"A.ADM3",10449,4946,"Weinfelden","Weinfelden","Weinfelden","Weinfelden","01.01.1960","31.12.1994",20,10008
"A.ADM3",10456,4873,"Wagenhausen","Wagenhausen","Wagenhausen","Wagenhausen","01.01.1960","31.05.1995",20,10009
"A.ADM3",10460,4704,"Wäldi","Wäldi","Wäldi","Wäldi","01.01.1960","31.12.1994",20,10011
"A.ADM3",10465,4765,"Wallenwil","Wallenwil","Wallenwil","Wallenwil","01.01.1960","31.12.1996",20,10010
"A.ADM3",10482,4612,"Thundorf","Thundorf","Thundorf","Thundorf","01.01.1960","31.12.1994",20,10012
"A.ADM3",10551,4772,"Tägerschen","Tägerschen","Tägerschen","Tägerschen","01.01.1960","31.12.1998",20,10010
"A.ADM3",10552,4696,"Tägerwilen","Tägerwilen","Tägerwilen","Tägerwilen","01.01.1960","31.12.2010",20,10011
"A.ADM3",10580,4864,"Steckborn","Steckborn","Steckborn","Steckborn","01.01.1960","31.12.2010",20,10009
"A.ADM3",10589,4884,"Strohwilen","Strohwilen","Strohwilen","Strohwilen","01.01.1960","31.12.1994",20,10008
"A.ADM3",10593,4606,"Stettfurt","Stettfurt","Stettfurt","Stettfurt","01.01.1960","31.12.2010",20,10012
"A.ADM3",10851,4823,"Uerschhausen","Uerschhausen","Uerschhausen","Uerschhausen","01.01.1960","31.12.1996",20,10009
"A.ADM3",10852,4617,"Uesslingen","Uesslingen","Uesslingen","Uesslingen","01.01.1960","31.12.1994",20,10012
"A.ADM3",10870,4534,"Unterschlatt","Unterschlatt","Unterschlatt","Unterschlatt","01.01.1960","31.12.1998",20,10027
"A.ADM3",10875,4773,"Tobel","Tobel","Tobel","Tobel","01.01.1960","31.12.1998",20,10010
"A.ADM3",10929,4451,"Uttwil","Uttwil","Uttwil","Uttwil","01.01.1960","31.12.2010",20,10001
"A.ADM3",11178,4728,"Fischingen","Fischingen","Fischingen","Fischingen","01.01.1960","31.12.1971",20,10010
"A.ADM3",11179,4726,"Au (TG)","Au (TG)","Au (TG)","Au (TG)","01.01.1960","31.12.1971",20,10010
"A.ADM3",11180,4727,"Dussnang","Dussnang","Dussnang","Dussnang","01.01.1960","31.12.1971",20,10010
"A.ADM3",11181,4729,"Oberwangen","Oberwangen","Oberwangen","Oberwangen","01.01.1960","31.12.1971",20,10010
"A.ADM3",11182,4730,"Tannegg","Tannegg","Tannegg","Tannegg","01.01.1960","31.12.1971",20,10010
"A.ADM3",11185,4646,"Ermatingen","Ermatingen","Ermatingen","Ermatingen","01.01.1960","31.05.1975",20,10011
"A.ADM3",11189,4793,"Wuppenau","Wuppenau","Wuppenau","Wuppenau","01.01.1960","31.05.1971",20,10010
"A.ADM3",11190,4791,"Heiligkreuz","Heiligkreuz","Heiligkreuz","Heiligkreuz","01.01.1960","31.05.1971",20,10010
"A.ADM3",11191,4792,"Hosenruck","Hosenruck","Hosenruck","Hosenruck","01.01.1960","31.05.1971",20,10010
"A.ADM3",11201,4647,"Triboltingen","Triboltingen","Triboltingen","Triboltingen","01.01.1960","31.05.1975",20,10011
"A.ADM3",11202,4941,"Märstetten","Märstetten","Märstetten","Märstetten","01.01.1960","31.05.1975",20,10008
"A.ADM3",11203,4942,"Ottoberg","Ottoberg","Ottoberg","Ottoberg","01.01.1960","31.05.1975",20,10008
"A.ADM3",11239,4756,"Schönholzerswilen","Schönholzerswilen","Schönholzerswilen","Schönholzerswilen","01.01.1960","31.05.1964",20,10010
"A.ADM3",11241,4506,"Bleiken (TG)","Bleiken (TG)","Bleiken (TG)","Bleiken (TG)","01.01.1960","31.05.1964",20,10014
"A.ADM3",11254,4446,"Niedersommeri","Niedersommeri","Niedersommeri","Niedersommeri","01.01.1960","31.05.1967",20,10001
"A.ADM3",11260,4784,"Wängi","Wängi","Wängi","Wängi","01.01.1960","31.12.1968",20,10010
"A.ADM3",11261,4781,"Anetswil","Anetswil","Anetswil","Anetswil","01.01.1960","31.12.1968",20,10010
"A.ADM3",11262,4782,"Krillberg","Krillberg","Krillberg","Krillberg","01.01.1960","31.12.1968",20,10010
"A.ADM3",11263,4783,"Tuttwil","Tuttwil","Tuttwil","Tuttwil","01.01.1960","31.12.1968",20,10010
"A.ADM3",11266,4757,"Toos","Toos","Toos","Toos","01.01.1960","31.05.1964",20,10010
"A.ADM3",11269,4447,"Obersommeri","Obersommeri","Obersommeri","Obersommeri","01.01.1960","31.05.1967",20,10001
"A.ADM3",11270,4832,"Müllheim","Müllheim","Müllheim","Müllheim","01.01.1960","31.05.1967",20,10009
"A.ADM3",11271,4831,"Langenhart","Langenhart","Langenhart","Langenhart","01.01.1960","31.05.1967",20,10009
"A.ADM3",11279,4510,"Sulgen","Sulgen","Sulgen","Sulgen","01.01.1960","31.05.1964",20,10014
"A.ADM3",11281,4561,"Felben","Felben","Felben","Felben","01.01.1960","31.05.1983",20,10012
"A.ADM3",11289,4633,"Dippishausen-Oftershausen","Dippishausen-Oftershausen","Dippishausen-Oftershausen","Dippishausen-Oftershausen","01.01.1960","31.12.1983",20,10011
"A.ADM3",11295,4562,"Wellhausen","Wellhausen","Wellhausen","Wellhausen","01.01.1960","31.05.1983",20,10012
"A.ADM3",11300,4637,"Siegershausen","Siegershausen","Siegershausen","Siegershausen","01.01.1960","31.12.1983",20,10011
"A.ADM3",11371,4853,"Salenstein","Salenstein","Salenstein","Salenstein","01.01.1960","31.05.1979",20,10009
"A.ADM3",11372,4851,"Fruthwilen","Fruthwilen","Fruthwilen","Fruthwilen","01.01.1960","31.05.1979",20,10009
"A.ADM3",11378,4461,"Amriswil","Amriswil","Amriswil","Amriswil","01.01.1960","31.12.1978",20,10014
"A.ADM3",11380,4464,"Räuchlisberg","Räuchlisberg","Räuchlisberg","Räuchlisberg","01.01.1960","31.12.1978",20,10014
