JAHR;GEMEINDE_BFS_NR;GEMEINDE;BEZIRK_CODE;BEZIRK;REGION_CODE;REGION;HEIMAT_CODE;HEIMAT;GESCHLECHT_CODE;GESCHLECHT;ANZAHL_PERSONEN
2016;92;Oberglatt;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;1196
2014;92;Oberglatt;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;1244
2010;93;Oberweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;146
2014;93;Oberweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;712
2014;93;Oberweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;174
2012;93;Oberweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;143
2016;93;Oberweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;188
2020;93;Oberweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;734
2012;94;Otelfingen;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;257
2011;94;Otelfingen;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;1093
2010;94;Otelfingen;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;1;Mann;208
2018;94;Otelfingen;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;1156
2013;94;Otelfingen;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;1104
2020;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;192
2019;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;194
2012;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;198
2010;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;2442
2011;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;5791
2010;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;5756
2013;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;5579
2018;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;1;Mann;3515
2014;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;2;Ausland;1;Mann;1225
2019;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;1;Schweiz;1;Mann;2855
2017;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;2;Ausland;1;Mann;1242
2020;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;1;Schweiz;2;Frau;2920
2018;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;1;Schweiz;1;Mann;2827
2016;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;2;Ausland;2;Frau;1155
2014;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;1;Schweiz;2;Frau;2705
2018;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;311
2020;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;51
2011;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;34
2019;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;36
2015;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;337
2016;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;314
2018;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;40
2010;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;107
2015;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;569
2013;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;566
2017;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;593
2010;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;581
2019;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;597
2020;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;125
2019;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;568
2012;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;100
2018;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;118
2020;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;159
2010;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;121
2015;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;130
2015;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;356
2012;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;311
2017;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;1288
2014;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;445
2018;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;516
2014;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;472
2017;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;654
2020;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;747
2019;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;263
2018;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;665
2016;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;315
2012;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;269
2017;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;2260
2019;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;2236
2017;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;243
2017;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;2214
2016;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;2277
2010;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;2145
2014;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;2214
2016;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;3072
2019;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;3347
2013;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;3185
2015;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;350
2013;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;339
2014;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;343
2020;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;3360
2011;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;359
2020;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;3096
2011;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;638
2011;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;2945
2018;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;747
2015;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;618
2011;114;Fischenthal;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;1044
2016;114;Fischenthal;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;1059
2012;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4338
2018;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4499
2014;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4330
2020;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;794
2010;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;1420
2013;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;226
2017;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;1478
2018;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;1493
2016;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4743
2017;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;4488
2016;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;849
2013;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;934
2010;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;705
2012;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;775
2010;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4558
2018;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4711
2010;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4867
2020;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;1458
2012;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4818
2014;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4793
2010;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1395
2011;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1380
2020;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;605
2017;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;107
2012;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;124
2017;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;589
2010;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;549
2016;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;109
2010;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1170
2015;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1355
2014;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1348
2012;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;1056
2010;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;955
2018;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;3557
2011;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;2873
2019;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;9048
2016;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;3286
2010;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;2716
2018;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;9469
2014;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;2692
2016;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;8909
2018;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;2943
2019;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;3050
2018;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;3596
2015;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;3022
2016;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;3493
2012;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;3052
2013;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;6376
2016;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;1286
2018;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;2848
2016;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;2713
2012;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;1036
2016;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1332
2014;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;2596
2010;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;945
2015;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1012
2015;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;2635
2015;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;2899
2018;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;2893
2019;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1118
2020;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1140
2010;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;920
2015;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;520
2012;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;462
2019;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;567
2020;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1349
2010;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1199
2015;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;1255
2013;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;5070
2012;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;5015
2012;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1270
2018;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1002
2020;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;1970
2011;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;746
2010;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;2083
2016;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;1877
2013;141;Thalwil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;2293
2012;141;Thalwil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;2179
2019;141;Thalwil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;2563
2010;141;Thalwil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;6767
2014;141;Thalwil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;2412
2010;141;Thalwil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;6216
2020;141;Thalwil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;6701
2011;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;498
2015;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;575
2010;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;487
2017;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;2082
2010;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;496
2015;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2234
2020;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;626
2010;152;Herrliberg;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;2396
2017;152;Herrliberg;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;661
2015;152;Herrliberg;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;648
2018;152;Herrliberg;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;2408
2019;153;Hombrechtikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;3373
2014;153;Hombrechtikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;881
2013;153;Hombrechtikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;829
2014;153;Hombrechtikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;3265
2016;153;Hombrechtikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;818
2010;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;5629
2018;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;5643
2011;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1513
2014;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1670
2016;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;5578
2017;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;4942
2016;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1795
2011;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;1569
2020;155;Männedorf;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;4358
2017;155;Männedorf;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1062
2013;155;Männedorf;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;969
2013;155;Männedorf;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;4469
2010;155;Männedorf;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;983
2018;155;Männedorf;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1096
2012;156;Meilen;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;1281
2018;156;Meilen;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1577
2017;156;Meilen;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1549
2012;156;Meilen;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;4809
2015;156;Meilen;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;5584
2017;156;Meilen;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;5737
2018;156;Meilen;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;5178
2019;157;Oetwil a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;1757
2016;157;Oetwil a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;1630
2019;157;Oetwil a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;1670
2014;157;Oetwil a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;1578
2016;158;Stäfa;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1358
2012;158;Stäfa;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;1177
2010;158;Stäfa;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1252
2011;158;Stäfa;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;5502
2011;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;2330
2010;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;457
2015;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;556
2018;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;2370
2019;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;658
2012;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;513
2012;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2513
2019;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2204
2011;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;1875
2013;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;1867
2011;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;551
2015;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;595
2013;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;590
2010;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;441
2015;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;2680
2018;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;2688
2018;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;652
2010;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;537
2011;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;2530
2017;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;1652
2018;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;1663
2019;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;1665
2019;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;1718
2016;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;128
2013;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;127
2020;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;1745
2017;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;150
2019;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;2;Frau;2215
2018;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;1;Mann;637
2010;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;437
2013;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;497
2010;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;1;Mann;538
2016;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;524
2012;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;470
2019;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;1;Mann;627
2014;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;510
2019;177;Pfäffikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;1109
2018;177;Pfäffikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;4647
2011;177;Pfäffikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;1079
2019;177;Pfäffikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;5104
2010;177;Pfäffikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;897
2016;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;1870
2019;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;1907
2014;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;1818
2019;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;311
2014;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;277
2016;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;263
2012;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;1794
2014;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;1858
2017;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;255
2010;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;208
2016;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1491
2020;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1520
2011;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;141
2010;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;1;Mann;161
